2024-08-27 18:09:48,426 INFO    SenderThread:4148746 [sender.py:send_request_defer():622] handle sender defer: 13
2024-08-27 18:09:48,426 INFO    SenderThread:4148746 [sender.py:transition_state():626] send defer: 14
2024-08-27 18:09:48,426 DEBUG   HandlerThread:4148746 [handler.py:handle_request():158] handle_request: defer
2024-08-27 18:09:48,426 INFO    HandlerThread:4148746 [handler.py:handle_request_defer():184] handle defer: 14
2024-08-27 18:09:48,426 DEBUG   SenderThread:4148746 [sender.py:send():391] send: final
2024-08-27 18:09:48,426 DEBUG   SenderThread:4148746 [sender.py:send():391] send: footer
2024-08-27 18:09:48,426 DEBUG   SenderThread:4148746 [sender.py:send_request():418] send_request: defer
2024-08-27 18:09:48,426 INFO    SenderThread:4148746 [sender.py:send_request_defer():622] handle sender defer: 14
2024-08-27 18:09:48,427 DEBUG   HandlerThread:4148746 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-27 18:09:48,427 DEBUG   SenderThread:4148746 [sender.py:send_request():418] send_request: poll_exit
2024-08-27 18:09:48,427 DEBUG   HandlerThread:4148746 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-27 18:09:48,428 DEBUG   HandlerThread:4148746 [handler.py:handle_request():158] handle_request: get_summary
2024-08-27 18:09:48,428 DEBUG   HandlerThread:4148746 [handler.py:handle_request():158] handle_request: sampled_history
2024-08-27 18:09:48,428 DEBUG   HandlerThread:4148746 [handler.py:handle_request():158] handle_request: shutdown
2024-08-27 18:09:48,428 INFO    HandlerThread:4148746 [handler.py:finish():880] shutting down handler
2024-08-27 18:09:49,427 INFO    WriterThread:4148746 [datastore.py:close():296] close: /home/joao/Desktop/shift-layer/wandb/run-20240827_180931-96zzae2c/run-96zzae2c.wandb
2024-08-27 18:09:49,427 INFO    SenderThread:4148746 [sender.py:finish():1631] shutting down sender
2024-08-27 18:09:49,427 INFO    SenderThread:4148746 [file_pusher.py:finish():169] shutting down file pusher
